S1_1,S1_2,S1_3,S1_4,S1_5,S1_6,S2_1,S2_2,S3_1,S3_2,S4_1,Nivel_agua,Nivel_total
1524.07484,1524.70475,1530.2206,1538.60353,1552.53296,1553.25278,1531.07381,1539.36661,1544.84956,1550.60984,1545.39743,825.0,1393.0
1524.0755,1524.70374,1530.22127,1538.60372,1552.53235,1553.2526,1531.07351,1539.36674,1544.85221,1550.61122,1545.39783,825.0,1393.0
1524.07455,1524.70412,1530.22098,1538.60339,1552.53349,1553.25235,1531.07392,1539.36705,1544.84978,1550.61104,1545.397,825.0,1393.0
1524.07564,1524.70497,1530.22119,1538.60403,1552.53248,1553.25323,1531.07458,1539.3673,1544.85288,1550.60953,1545.39804,825.0,1393.0
1524.07539,1524.70391,1530.22076,1538.60355,1552.53251,1553.25273,1531.07437,1539.36644,1544.85146,1550.61,1545.39748,825.0,1393.0
1524.07467,1524.70518,1530.22094,1538.60364,1552.53158,1553.25279,1531.07376,1539.36678,1544.85517,1550.61116,1545.39749,825.0,1393.0
1524.07588,1524.70407,1530.2208,1538.60399,1552.53206,1553.2528,1531.0739,1539.36674,1544.85013,1550.60921,1545.39718,825.0,1393.0
1524.07484,1524.70418,1530.22074,1538.6043,1552.5316,1553.2522,1531.0736,1539.36704,1544.85249,1550.60949,1545.39812,825.0,1393.0
1524.075,1524.70423,1530.22155,1538.6045,1552.53215,1553.25305,1531.07384,1539.36677,1544.8529,1550.61109,1545.39769,825.0,1393.0
1524.07503,1524.70332,1530.22111,1538.60422,1552.53219,1553.25289,1531.07434,1539.36658,1544.8495,1550.61147,1545.39758,825.0,1393.0
1524.07523,1524.70428,1530.22103,1538.60387,1552.53178,1553.25284,1531.07399,1539.36727,1544.84792,1550.6099,1545.39716,825.0,1393.0
1524.07512,1524.70345,1530.22197,1538.60344,1552.53213,1553.25278,1531.07387,1539.36634,1544.84892,1550.61099,1545.39782,825.0,1393.0
1524.07519,1524.70376,1530.2219,1538.60418,1552.532,1553.25242,1531.07284,1539.36706,1544.84788,1550.61172,1545.39739,825.0,1393.0
1524.07497,1524.70438,1530.22213,1538.60465,1552.53235,1553.25276,1531.07356,1539.36763,1544.84708,1550.61119,1545.39775,825.0,1393.0
1524.07599,1524.70398,1530.22163,1538.6041,1552.53227,1553.25266,1531.07392,1539.36652,1544.846,1550.61215,1545.39721,825.0,1393.0
1524.07487,1524.70445,1530.22114,1538.60402,1552.53296,1553.25269,1531.07385,1539.36674,1544.84411,1550.61058,1545.39745,825.0,1393.0
1524.07538,1524.70429,1530.22132,1538.60449,1552.5324,1553.25229,1531.07453,1539.36781,1544.84025,1550.61011,1545.39741,825.0,1393.0
1524.07614,1524.70379,1530.22157,1538.60385,1552.53295,1553.253,1531.07356,1539.36683,1544.84024,1550.60998,1545.39778,825.0,1393.0
1524.07504,1524.70429,1530.22138,1538.60448,1552.53216,1553.25249,1531.07445,1539.36647,1544.83957,1550.61055,1545.39709,825.0,1393.0
1524.07617,1524.70361,1530.22131,1538.60479,1552.53185,1553.25285,1531.07332,1539.36752,1544.84014,1550.61019,1545.39736,825.0,1393.0
1524.07523,1524.70476,1530.22126,1538.60446,1552.5323,1553.25263,1531.07365,1539.36723,1544.84156,1550.61108,1545.39724,825.0,1393.0
1524.07526,1524.70313,1530.22158,1538.60473,1552.53282,1553.25229,1531.07364,1539.36683,1544.84326,1550.61085,1545.398,825.0,1393.0
1524.07553,1524.70457,1530.22186,1538.60392,1552.53309,1553.25207,1531.07365,1539.36712,1544.84313,1550.60959,1545.39687,825.0,1393.0
1524.07495,1524.70391,1530.22168,1538.60355,1552.53192,1553.25223,1531.07408,1539.36663,1544.8449,1550.61046,1545.3979,825.0,1393.0
1524.07518,1524.7046,1530.22116,1538.60434,1552.53179,1553.25218,1531.07334,1539.36672,1544.84831,1550.61039,1545.39732,825.0,1393.0
1524.07575,1524.7047,1530.2216,1538.60381,1552.53142,1553.25221,1531.07383,1539.36637,1544.8486,1550.61061,1545.39705,825.0,1393.0
1524.07613,1524.7038,1530.22107,1538.60407,1552.5322,1553.25171,1531.07357,1539.36737,1544.85016,1550.61042,1545.39771,825.0,1393.0
1524.07604,1524.70438,1530.22162,1538.60429,1552.53257,1553.25245,1531.07425,1539.36565,1544.85074,1550.61163,1545.39776,825.0,1393.0
1524.07557,1524.70469,1530.22143,1538.60417,1552.53167,1553.25314,1531.07416,1539.3671,1544.85315,1550.60945,1545.398,825.0,1393.0
1524.07601,1524.70459,1530.22151,1538.60437,1552.53261,1553.25243,1531.07389,1539.36701,1544.85375,1550.61079,1545.39688,825.0,1393.0
1524.07536,1524.70505,1530.22083,1538.60352,1552.53181,1553.25244,1531.07404,1539.36738,1544.8529,1550.60997,1545.39673,825.0,1393.0
1524.07564,1524.70469,1530.22103,1538.60379,1552.53197,1553.25245,1531.07414,1539.36681,1544.85477,1550.61048,1545.39765,825.0,1393.0
1524.07622,1524.70492,1530.22155,1538.60426,1552.53258,1553.25229,1531.07353,1539.36766,1544.84113,1550.61091,1545.39762,825.0,1393.0
1524.07576,1524.7045,1530.22186,1538.60455,1552.53197,1553.25256,1531.07374,1539.3672,1544.84313,1550.61117,1545.39699,825.0,1393.0
1524.076,1524.70554,1530.22145,1538.60424,1552.53207,1553.25257,1531.07459,1539.36663,1544.84375,1550.6112,1545.39693,825.0,1393.0
1524.0756,1524.70534,1530.22176,1538.60441,1552.53213,1553.25251,1531.0731,1539.36764,1544.84188,1550.61097,1545.397,825.0,1393.0
1524.07664,1524.70476,1530.2223,1538.60425,1552.53289,1553.25263,1531.07342,1539.36773,1544.84506,1550.61098,1545.39749,825.0,1393.0
1524.07677,1524.70522,1530.22198,1538.60462,1552.53197,1553.25248,1531.07408,1539.36667,1544.84358,1550.61186,1545.39717,825.0,1393.0
1524.07656,1524.70481,1530.22156,1538.60419,1552.5316,1553.25201,1531.07406,1539.3675,1544.84558,1550.61216,1545.39697,825.0,1393.0
1524.07709,1524.70457,1530.22263,1538.60433,1552.53175,1553.25317,1531.07398,1539.36791,1544.84435,1550.61139,1545.3967,825.0,1393.0
1524.0759,1524.70359,1530.22208,1538.60361,1552.53182,1553.25284,1531.07422,1539.36755,1544.84606,1550.61281,1545.39741,825.0,1393.0
1524.07623,1524.70443,1530.22202,1538.60442,1552.53281,1553.25237,1531.07396,1539.3674,1544.84702,1550.61163,1545.398,825.0,1393.0
1524.07548,1524.7038,1530.2221,1538.60417,1552.53241,1553.25219,1531.07394,1539.36556,1544.84665,1550.61208,1545.39746,825.0,1393.0
1524.07627,1524.70326,1530.22202,1538.60459,1552.53242,1553.25264,1531.07461,1539.36767,1544.84905,1550.61058,1545.39711,825.0,1393.0
1524.07635,1524.70362,1530.2222,1538.60433,1552.53223,1553.25345,1531.0747,1539.36731,1544.84911,1550.61226,1545.39661,825.0,1393.0
1524.0757,1524.70366,1530.22191,1538.6043,1552.53149,1553.25276,1531.07487,1539.36683,1544.84536,1550.61157,1545.39615,825.0,1393.0
1524.07603,1524.70377,1530.22192,1538.60485,1552.53225,1553.25289,1531.07439,1539.3675,1544.84521,1550.61206,1545.3974,825.0,1393.0
1524.07666,1524.70369,1530.2223,1538.60407,1552.5332,1553.25298,1531.07419,1539.36703,1544.83988,1550.61209,1545.39771,825.0,1393.0
1524.07612,1524.70375,1530.22235,1538.60396,1552.53204,1553.25324,1531.07443,1539.36768,1544.85296,1550.61174,1545.39706,825.0,1393.0
1524.07548,1524.70393,1530.22205,1538.60394,1552.53213,1553.25306,1531.07476,1539.36842,1544.83975,1550.61151,1545.39724,825.0,1393.0
1524.0757,1524.70325,1530.22244,1538.60398,1552.53244,1553.25252,1531.07384,1539.36737,1544.83912,1550.61315,1545.39672,825.0,1393.0
1524.07645,1524.70431,1530.2229,1538.60423,1552.53208,1553.25196,1531.07408,1539.36752,1544.83986,1550.61074,1545.39705,825.0,1393.0
1524.07592,1524.7037,1530.22224,1538.6037,1552.53214,1553.25274,1531.07507,1539.36803,1544.84064,1550.61228,1545.39716,825.0,1393.0
1524.07624,1524.7039,1530.22271,1538.60374,1552.53223,1553.25229,1531.07378,1539.36702,1544.84077,1550.61192,1545.39725,825.0,1393.0
1524.07607,1524.70379,1530.22277,1538.60423,1552.53268,1553.25275,1531.07431,1539.36679,1544.8411,1550.61096,1545.39703,825.0,1393.0
1524.07651,1524.70333,1530.22231,1538.60419,1552.53199,1553.25252,1531.07339,1539.36892,1544.84163,1550.61198,1545.3972,825.0,1393.0
1524.07635,1524.70402,1530.22245,1538.60396,1552.53218,1553.25259,1531.07432,1539.36734,1544.8439,1550.61143,1545.39681,825.0,1393.0
1524.0758,1524.70335,1530.22206,1538.60416,1552.5322,1553.25285,1531.07434,1539.36807,1544.84471,1550.61034,1545.39676,825.0,1393.0
1524.07651,1524.70347,1530.22275,1538.60395,1552.5314,1553.25299,1531.07461,1539.36786,1544.84529,1550.61207,1545.39611,825.0,1393.0
1524.07679,1524.70394,1530.22277,1538.60449,1552.53348,1553.25296,1531.07456,1539.36718,1544.84501,1550.6123,1545.39683,825.0,1393.0
1524.07659,1524.70353,1530.22286,1538.60412,1552.532,1553.25286,1531.07402,1539.36756,1544.84571,1550.61342,1545.39687,825.0,1393.0
1524.07619,1524.70366,1530.22219,1538.60573,1552.53245,1553.25309,1531.07391,1539.3675,1544.84784,1550.61207,1545.39704,825.0,1393.0
1524.07668,1524.70427,1530.22295,1538.605,1552.53241,1553.25297,1531.07488,1539.36842,1544.84714,1550.61073,1545.39684,825.0,1393.0
1524.07691,1524.70338,1530.22273,1538.60425,1552.53222,1553.25325,1531.07399,1539.36804,1544.84788,1550.61318,1545.39714,825.0,1393.0
1524.07625,1524.70347,1530.22167,1538.60395,1552.53197,1553.25272,1531.07454,1539.36768,1544.84761,1550.61288,1545.39751,825.0,1393.0
1524.07669,1524.70361,1530.22222,1538.60511,1552.53182,1553.25297,1531.07415,1539.36775,1544.84607,1550.61081,1545.3977,825.0,1393.0
1524.07703,1524.70449,1530.22277,1538.6045,1552.53202,1553.252,1531.07436,1539.36773,1544.84733,1550.61243,1545.3967,825.0,1393.0
1524.07717,1524.70376,1530.22251,1538.60431,1552.53245,1553.2529,1531.07461,1539.36682,1544.84729,1550.61224,1545.39731,825.0,1393.0
1524.07624,1524.70378,1530.22241,1538.60452,1552.53277,1553.25249,1531.07431,1539.36782,1544.8465,1550.61118,1545.39699,825.0,1393.0
1524.0767,1524.70409,1530.22287,1538.60489,1552.53191,1553.25305,1531.07443,1539.3681,1544.84436,1550.61206,1545.39681,825.0,1393.0
1524.0783,1524.70393,1530.22265,1538.60496,1552.53216,1553.25252,1531.07374,1539.3688,1544.84419,1550.61262,1545.39681,825.0,1393.0
1524.07673,1524.70379,1530.22277,1538.60497,1552.53203,1553.25257,1531.07468,1539.36733,1544.84377,1550.61232,1545.39683,825.0,1393.0
1524.07675,1524.70392,1530.22287,1538.60439,1552.53279,1553.25322,1531.07447,1539.36771,1544.84212,1550.61182,1545.39728,825.0,1393.0
1524.07743,1524.70426,1530.22301,1538.60479,1552.53213,1553.25277,1531.07424,1539.36796,1544.84214,1550.61163,1545.39729,825.0,1393.0
1524.0771,1524.70444,1530.22297,1538.60478,1552.53194,1553.25295,1531.07377,1539.36812,1544.84167,1550.61219,1545.39664,825.0,1393.0
1524.07706,1524.7039,1530.22206,1538.60487,1552.53263,1553.25247,1531.07422,1539.36706,1544.83917,1550.61141,1545.39602,825.0,1393.0
1524.07651,1524.70394,1530.22272,1538.60487,1552.53271,1553.25273,1531.07448,1539.36794,1544.83988,1550.61181,1545.39632,825.0,1393.0
1524.07685,1524.70387,1530.22278,1538.60509,1552.53266,1553.2531,1531.07437,1539.36713,1544.83966,1550.61187,1545.39657,825.0,1393.0
1524.07675,1524.70433,1530.22256,1538.60456,1552.532,1553.2527,1531.07443,1539.36861,1544.84025,1550.6115,1545.39692,825.0,1393.0
1524.07697,1524.70434,1530.22242,1538.60496,1552.53248,1553.25259,1531.07412,1539.36729,1544.83977,1550.61154,1545.39637,825.0,1393.0
1524.07755,1524.7052,1530.22203,1538.60479,1552.53199,1553.25326,1531.0748,1539.36775,1544.84094,1550.61159,1545.39675,825.0,1393.0
1524.07719,1524.70441,1530.22295,1538.60469,1552.5317,1553.25291,1531.07357,1539.36896,1544.8413,1550.61143,1545.39652,825.0,1393.0
1524.07727,1524.70409,1530.22289,1538.60512,1552.53289,1553.25307,1531.07503,1539.36794,1544.84084,1550.61201,1545.3951,825.0,1393.0
1524.07691,1524.70378,1530.22276,1538.60518,1552.53222,1553.25285,1531.07413,1539.3677,1544.84374,1550.6123,1545.39697,825.0,1393.0
1524.07695,1524.7044,1530.222,1538.60513,1552.5322,1553.25268,1531.0745,1539.36727,1544.84303,1550.61161,1545.39752,825.0,1393.0
1524.07761,1524.70476,1530.2224,1538.60523,1552.53215,1553.25302,1531.07421,1539.36929,1544.84294,1550.6117,1545.39716,825.0,1393.0
1524.07736,1524.70444,1530.22285,1538.60531,1552.53164,1553.25265,1531.07464,1539.36757,1544.84476,1550.61172,1545.39623,825.0,1393.0
1524.07794,1524.704,1530.22331,1538.60605,1552.53216,1553.25371,1531.07445,1539.36749,1544.84598,1550.61035,1545.39638,825.0,1393.0
1524.07733,1524.70452,1530.22305,1538.60573,1552.53169,1553.25308,1531.0743,1539.368,1544.84676,1550.61101,1545.39642,825.0,1393.0
1524.07792,1524.70381,1530.22337,1538.60538,1552.53234,1553.25352,1531.07467,1539.36773,1544.84693,1550.61158,1545.39692,825.0,1393.0
1524.07743,1524.70425,1530.22348,1538.60556,1552.53158,1553.25348,1531.07488,1539.36806,1544.84856,1550.61275,1545.39677,825.0,1393.0
1524.07613,1524.70452,1530.22293,1538.60552,1552.53227,1553.25337,1531.07432,1539.3678,1544.84812,1550.6125,1545.3967,825.0,1393.0
1524.07691,1524.70391,1530.22355,1538.60621,1552.53201,1553.25336,1531.07355,1539.36766,1544.83863,1550.61235,1545.39648,825.0,1393.0
1524.07658,1524.70333,1530.22276,1538.60597,1552.53139,1553.25327,1531.07409,1539.36773,1544.84073,1550.61185,1545.39552,825.0,1393.0
1524.07689,1524.70351,1530.22285,1538.60578,1552.53253,1553.25361,1531.0743,1539.36767,1544.84082,1550.61188,1545.39685,825.0,1393.0
1524.07586,1524.70427,1530.22244,1538.60589,1552.53162,1553.25356,1531.0739,1539.36823,1544.84183,1550.61293,1545.39625,825.0,1393.0
1524.07795,1524.70352,1530.22327,1538.60602,1552.53264,1553.25373,1531.07386,1539.36808,1544.84071,1550.61214,1545.39473,825.0,1393.0
1524.07699,1524.70352,1530.22292,1538.60617,1552.53261,1553.25417,1531.07346,1539.36737,1544.84425,1550.61193,1545.39595,825.0,1393.0
1524.07659,1524.70426,1530.22339,1538.60545,1552.53233,1553.25477,1531.0734,1539.36745,1544.84419,1550.61078,1545.39591,825.0,1393.0
1524.07726,1524.70395,1530.22318,1538.6059,1552.53153,1553.25405,1531.07338,1539.36739,1544.84457,1550.6128,1545.39647,825.0,1393.0
1524.07706,1524.70373,1530.22331,1538.60581,1552.53241,1553.25416,1531.07394,1539.3678,1544.84496,1550.61177,1545.39649,825.0,1393.0
1524.07698,1524.70372,1530.22313,1538.60608,1552.53205,1553.25487,1531.07419,1539.36774,1544.84611,1550.61212,1545.39543,825.0,1393.0
1524.07805,1524.70447,1530.22361,1538.60639,1552.53249,1553.25478,1531.07399,1539.36833,1544.84708,1550.6125,1545.39646,825.0,1393.0
1524.07653,1524.70374,1530.22363,1538.60543,1552.53207,1553.2539,1531.0748,1539.36777,1544.84672,1550.61231,1545.39614,825.0,1393.0
1524.07727,1524.70366,1530.22328,1538.60583,1552.53235,1553.25508,1531.07352,1539.36804,1544.84885,1550.61207,1545.39596,825.0,1393.0
1524.07695,1524.70352,1530.2227,1538.6057,1552.53219,1553.25417,1531.07443,1539.3674,1544.84649,1550.6129,1545.39625,825.0,1393.0
1524.07732,1524.70275,1530.22364,1538.60588,1552.53269,1553.25409,1531.07427,1539.36753,1544.84916,1550.6123,1545.39734,825.0,1393.0
1524.07688,1524.70265,1530.22305,1538.60567,1552.53211,1553.25415,1531.07469,1539.3681,1544.839,1550.61155,1545.39624,825.0,1393.0
1524.07672,1524.70266,1530.22328,1538.6059,1552.53228,1553.2544,1531.07447,1539.36824,1544.84583,1550.61226,1545.39546,825.0,1393.0
1524.07673,1524.70251,1530.22369,1538.60599,1552.53258,1553.25409,1531.07442,1539.3682,1544.83858,1550.61264,1545.39667,825.0,1393.0
1524.07727,1524.70307,1530.2231,1538.60616,1552.53237,1553.2544,1531.07459,1539.36785,1544.83913,1550.61179,1545.39574,825.0,1393.0
1524.07682,1524.70266,1530.22315,1538.60548,1552.53219,1553.25416,1531.07428,1539.36793,1544.84044,1550.61127,1545.39619,825.0,1393.0
1524.07671,1524.70159,1530.22361,1538.60595,1552.53218,1553.25427,1531.07401,1539.3678,1544.84095,1550.61177,1545.39637,825.0,1393.0
1524.07697,1524.70186,1530.22342,1538.60545,1552.5314,1553.25403,1531.07379,1539.36703,1544.84237,1550.61274,1545.39606,825.0,1393.0
1524.07686,1524.70283,1530.22259,1538.60576,1552.5324,1553.25425,1531.07292,1539.36772,1544.84155,1550.61183,1545.39563,825.0,1393.0
1524.07769,1524.70302,1530.22323,1538.60558,1552.53169,1553.25528,1531.0733,1539.36811,1544.84159,1550.61303,1545.39614,825.0,1393.0
1524.07837,1524.70267,1530.22317,1538.6043,1552.53169,1553.25436,1531.07481,1539.36755,1544.84327,1550.61232,1545.3962,825.0,1393.0
1524.07762,1524.70249,1530.22384,1538.60533,1552.5316,1553.25491,1531.07447,1539.36782,1544.84269,1550.61229,1545.39589,825.0,1393.0
1524.07645,1524.70293,1530.22283,1538.60573,1552.53187,1553.25342,1531.07388,1539.36796,1544.8435,1550.61236,1545.39525,825.0,1393.0
1524.07677,1524.70263,1530.22309,1538.60496,1552.53225,1553.25403,1531.07503,1539.3683,1544.84383,1550.61142,1545.39488,825.0,1393.0
1524.07707,1524.70255,1530.22342,1538.60579,1552.53189,1553.25423,1531.07432,1539.36721,1544.84336,1550.61253,1545.39662,825.0,1393.0
1524.07677,1524.70249,1530.22293,1538.60524,1552.53248,1553.25463,1531.07372,1539.3686,1544.84411,1550.61325,1545.39533,825.0,1393.0
1524.07719,1524.7026,1530.22298,1538.60573,1552.53167,1553.25504,1531.07444,1539.36831,1544.84426,1550.61175,1545.39556,825.0,1393.0
1524.07679,1524.70211,1530.22251,1538.60573,1552.53172,1553.25463,1531.07385,1539.36748,1544.84411,1550.61226,1545.39569,825.0,1393.0
1524.07702,1524.70262,1530.22355,1538.60526,1552.53099,1553.25459,1531.07331,1539.36772,1544.84494,1550.61139,1545.395,825.0,1393.0
1524.07657,1524.70164,1530.2232,1538.60446,1552.53165,1553.25441,1531.07381,1539.3677,1544.84415,1550.61124,1545.39537,825.0,1393.0
1524.077,1524.7024,1530.2226,1538.60481,1552.53104,1553.25399,1531.07454,1539.36796,1544.84518,1550.61235,1545.39559,825.0,1393.0
1524.07608,1524.70259,1530.22214,1538.60552,1552.53181,1553.25389,1531.07417,1539.36785,1544.84357,1550.61277,1545.39565,825.0,1393.0
1524.07639,1524.7028,1530.2231,1538.60462,1552.53105,1553.25364,1531.07375,1539.36791,1544.84327,1550.6115,1545.39558,825.0,1393.0
1524.0771,1524.70244,1530.22309,1538.60547,1552.53156,1553.25402,1531.07365,1539.36867,1544.84354,1550.61195,1545.3958,825.0,1393.0
1524.07711,1524.70254,1530.22267,1538.60527,1552.53166,1553.25452,1531.07449,1539.36763,1544.84445,1550.61144,1545.39496,825.0,1393.0
1524.07653,1524.702,1530.22258,1538.60522,1552.53233,1553.25415,1531.07429,1539.36755,1544.84378,1550.61133,1545.39532,825.0,1393.0
1524.07605,1524.70251,1530.22308,1538.60513,1552.53203,1553.25485,1531.07309,1539.36804,1544.84325,1550.6125,1545.39546,825.0,1393.0
1524.07731,1524.70317,1530.22305,1538.60478,1552.53138,1553.25403,1531.07453,1539.36831,1544.83993,1550.61165,1545.39509,825.0,1393.0
1524.07596,1524.70271,1530.22262,1538.60574,1552.53209,1553.25474,1531.07429,1539.36786,1544.84274,1550.61189,1545.39511,825.0,1393.0
1524.07739,1524.70267,1530.22269,1538.60538,1552.53151,1553.25498,1531.07414,1539.3677,1544.8435,1550.61226,1545.39521,825.0,1393.0
1524.07699,1524.70189,1530.22298,1538.60533,1552.53168,1553.25455,1531.07435,1539.36754,1544.84411,1550.61123,1545.39499,825.0,1393.0
1524.07777,1524.70283,1530.22322,1538.60524,1552.53229,1553.25496,1531.07458,1539.36771,1544.84176,1550.61291,1545.39459,825.0,1393.0
1524.07724,1524.70253,1530.2236,1538.60548,1552.53189,1553.25488,1531.07347,1539.36799,1544.84336,1550.6124,1545.39573,825.0,1393.0
1524.07774,1524.70242,1530.22337,1538.60527,1552.53174,1553.25391,1531.0742,1539.36797,1544.84333,1550.61161,1545.39542,825.0,1393.0
1524.07697,1524.70277,1530.22257,1538.60477,1552.53145,1553.25469,1531.07373,1539.36764,1544.84375,1550.61252,1545.39542,825.0,1393.0
1524.07755,1524.70243,1530.22313,1538.60507,1552.53168,1553.25405,1531.07367,1539.36832,1544.8439,1550.61191,1545.39504,825.0,1393.0
1524.07739,1524.70269,1530.22352,1538.60536,1552.53247,1553.25433,1531.07402,1539.36772,1544.84371,1550.61117,1545.39614,825.0,1393.0
1524.07816,1524.70292,1530.22348,1538.6055,1552.53132,1553.25494,1531.07464,1539.3677,1544.84558,1550.61238,1545.39544,825.0,1393.0
1524.07681,1524.70349,1530.22336,1538.60551,1552.53161,1553.25397,1531.07451,1539.36749,1544.84492,1550.61281,1545.39558,825.0,1393.0
1524.0779,1524.70264,1530.22344,1538.60483,1552.53203,1553.2543,1531.075,1539.36748,1544.84461,1550.61177,1545.39518,825.0,1393.0
1524.07766,1524.7033,1530.2232,1538.60548,1552.53172,1553.25513,1531.07501,1539.36796,1544.84612,1550.61181,1545.3953,825.0,1393.0
1524.07809,1524.70257,1530.22371,1538.60512,1552.53183,1553.25399,1531.07393,1539.36785,1544.84575,1550.61203,1545.39474,825.0,1393.0
1524.0761,1524.70305,1530.22388,1538.60546,1552.53177,1553.25515,1531.07473,1539.368,1544.84513,1550.61092,1545.39446,825.0,1393.0
1524.07751,1524.70314,1530.22368,1538.60624,1552.53154,1553.25465,1531.07433,1539.36785,1544.84537,1550.61281,1545.39477,825.0,1393.0
1524.07797,1524.70324,1530.2237,1538.60601,1552.53182,1553.25427,1531.07455,1539.36803,1544.84371,1550.60982,1545.39512,825.0,1393.0
1524.07756,1524.70305,1530.22318,1538.60578,1552.53157,1553.25451,1531.07406,1539.36869,1544.8448,1550.61158,1545.395,825.0,1393.0
1524.07798,1524.70374,1530.22323,1538.60615,1552.53212,1553.25545,1531.07436,1539.36853,1544.84614,1550.61158,1545.39627,825.0,1393.0
1524.07744,1524.70266,1530.22377,1538.60502,1552.5316,1553.25448,1531.07476,1539.36776,1544.84563,1550.61194,1545.39599,825.0,1393.0
1524.07792,1524.70366,1530.22373,1538.60517,1552.53237,1553.25493,1531.0746,1539.36785,1544.84351,1550.61259,1545.39608,825.0,1393.0
